Timestamp,Distance_cm,Speed,Navigation_Mode,Command
2025-10-17 17:49:48.142,19.35,130,HEADING_CORRECTION,R
2025-10-17 17:49:48.486,18.05,130,HEADING_CORRECTION,R
2025-10-17 17:49:48.754,20.95,130,HEADING_CORRECTION,R
2025-10-17 17:49:49.068,18.91,130,HEADING_CORRECTION,R
2025-10-17 17:49:49.372,23.32,130,HEADING_CORRECTION,R
2025-10-17 17:49:49.676,27.20,130,HEADING_CORRECTION,R
2025-10-17 17:49:49.984,30.59,130,HEADING_CORRECTION,L
2025-10-17 17:49:50.226,35.15,130,HEADING_CORRECTION,L
2025-10-17 17:49:50.515,36.34,130,HEADING_CORRECTION,L
2025-10-17 17:49:50.749,30.45,130,HEADING_CORRECTION,L
2025-10-17 17:49:51.125,25.31,130,HEADING_CORRECTION,L
2025-10-17 17:49:51.447,17.54,130,HEADING_CORRECTION,L
2025-10-17 17:49:51.741,10.35,0,HEADING_CORRECTION,S
